Dataset,test_f1_macro_mean_GE-11,test_f1_macro_mean_GE-3,test_f1_macro_mean_GE-5,test_f1_macro_mean_GE-7,test_f1_macro_mean_GE-9,test_f1_macro_mean_HARF-70,test_f1_macro_mean_HARF-75,test_f1_macro_mean_HARF-80,test_f1_macro_mean_HARF-85,test_f1_macro_mean_HARF-90,test_f1_macro_mean_ORBoost-11,test_f1_macro_mean_ORBoost-15,test_f1_macro_mean_ORBoost-19,test_f1_macro_mean_ORBoost-3,test_f1_macro_mean_ORBoost-7
1006_lymph_20_7.csv.gz,0.7341269549195638,0.692054715268859,0.7032851568621536,0.7267759119490921,0.734642833021671,0.6912018449212338,0.6459600861735013,0.6172395627220862,0.5977119259682724,0.5714489593831733,0.6367017503779961,0.6180632917549234,0.5907065246040262,0.6391022962173928,0.6920882192027054
1006_lymph_20_8.csv.gz,0.8098749495359476,0.7671505773221761,0.8012287054818339,0.829945661603595,0.825861678824941,0.7740205049160812,0.7360677516902916,0.7005028833292029,0.6765281207591494,0.6514425525764659,0.6903080656511881,0.6778273184102449,0.6347366906021711,0.6523087424457337,0.6861000726851517
1006_lymph_20_9.csv.gz,0.8011561648982684,0.7551719439372492,0.7837581833188081,0.8087876829066787,0.8048148314544618,0.7646794105530229,0.7081247494404288,0.6821786821039163,0.6478902113514706,0.6209453224648389,0.6938871485031125,0.6996677176724124,0.6741184573134698,0.6437811435749647,0.7025292695544293
1006_lymph_5_0.csv.gz,0.8446666877705353,0.8217419514968215,0.8457858077084955,0.85993040909843,0.8547439099437291,0.857870670440544,0.8317743785366774,0.8108938896159773,0.7885654859758878,0.7649021493307038,0.6626109432582301,0.5910917629485481,0.5950987719874142,0.6617237522996195,0.6642775731971556
1006_lymph_5_1.csv.gz,0.8546598983577977,0.8422054122411621,0.860443894237489,0.8654830931067934,0.8553055821398111,0.8754305238044374,0.853862017189542,0.828928070576336,0.8050262101526223,0.7853013194901101,0.6427133706749093,0.6485346220546129,0.6964439502779178,0.7228716264419845,0.6995942944785963
1006_lymph_5_2.csv.gz,0.8460388882530878,0.8340662584382952,0.8563234900020561,0.8604279471370039,0.8526451145255021,0.8709575285598434,0.8490689525908113,0.8204636878515822,0.7961954106996623,0.7755260595575381,0.6165566304505711,0.6387684484913871,0.6588597678284417,0.663495596986507,0.6393664928598877
1006_lymph_5_3.csv.gz,0.8587795807973319,0.8364882742323776,0.8649630312987472,0.8722733796147945,0.8657299269526078,0.8745945951470081,0.8589918799980637,0.8342889326161191,0.8106676065447282,0.7928656624858342,0.6075043779908154,0.6134839718122683,0.6999663601845068,0.658744980316552,0.6680220022644918
1006_lymph_5_4.csv.gz,0.8604338962809435,0.8365739292273553,0.8550677124047809,0.8586275849339928,0.8614702450356306,0.8689522163980467,0.8414788597685825,0.8157202758716283,0.7948665555941666,0.7666511155293056,0.6821087484265358,0.6958369756460044,0.686505015730292,0.7565713526113775,0.6578207287131795
1006_lymph_5_5.csv.gz,0.8368648929034544,0.8264919517951932,0.8390988948198335,0.8389594511275495,0.8415854870662494,0.8599841229210642,0.8377103144318936,0.8123021350898201,0.7905762737751829,0.7699085619051903,0.6759195359029103,0.629779666595884,0.6245568971495028,0.6586722991005566,0.6625363947293295
1006_lymph_5_6.csv.gz,0.85222524538726,0.8402114822182781,0.8595070803653749,0.8673037816546422,0.8604600998131005,0.8731521866016482,0.8516956142175645,0.8261470891073189,0.7979144582276311,0.7807972342736177,0.6463852257197802,0.6659247760105987,0.6672380144265354,0.7489286097736482,0.6804000710539845
1006_lymph_5_7.csv.gz,0.8454333355876996,0.8355138134604432,0.8536924894770586,0.8617610087484115,0.8580902204912486,0.8719370672146362,0.8513602382906565,0.8267221503495032,0.8093972077556575,0.7846526974501132,0.6444479246634155,0.6419901309777956,0.691077513956921,0.6928820684910825,0.6376588579544887
1006_lymph_5_8.csv.gz,0.8518262139945553,0.8296424356073352,0.8535783491513539,0.857559428655243,0.8552343911896412,0.8664450307011532,0.8427271441487334,0.8189948317843985,0.7973724053270905,0.7791936238583133,0.6514628815477956,0.602732642649379,0.6361464649522609,0.6132976537607313,0.6517740149420872
1006_lymph_5_9.csv.gz,0.8562570190983173,0.8393270741591826,0.8569614680102174,0.8626144787916604,0.8603780866865928,0.8721459718035686,0.8475645113233412,0.8233196058960552,0.7984186125102006,0.7785550015810528,0.6696568929571197,0.6785751144597946,0.6769795524172265,0.6951091173183882,0.6806761591949055
1009_white-clover_10_0.csv.gz,0.7636994889146073,0.7180397612228107,0.7566704269115779,0.7754842112233904,0.7695867368961115,0.7330747299559266,0.6950936362251887,0.6668662358260679,0.6452383235934007,0.630857458494864,0.5718698804454013,0.5838354270379182,0.5745984505975905,0.6946590215846481,0.6529796395515794
1009_white-clover_10_1.csv.gz,0.7674786889455159,0.7192271339250006,0.7457337709935723,0.7775737468813765,0.7590039563259807,0.7409448604797673,0.6974096056348774,0.6772894538417521,0.6553555490481933,0.632452068560881,0.6075401029152322,0.6320868683469966,0.6149892009092962,0.6852405376218874,0.7344871964610965
1009_white-clover_10_2.csv.gz,0.8063387790260724,0.7657902789239873,0.7998669826865794,0.8124158824009687,0.8100646265712186,0.797110703535414,0.7738063491098395,0.739750700683523,0.7248468070824015,0.7093973066453433,0.5736211697963217,0.5543383616067818,0.6028270439486897,0.6253548400752159,0.5883920861262115
1009_white-clover_10_3.csv.gz,0.7401037989858525,0.694473469140378,0.719211879967204,0.7412918666084646,0.7370735903368759,0.7210927517678805,0.6917709833139909,0.6643532683722603,0.6381849518422615,0.6259705312654031,0.5079601414788155,0.47463946421085973,0.4707111333565878,0.6529166100749992,0.6671523507819495
1009_white-clover_10_4.csv.gz,0.8168949434237517,0.773945938862023,0.808157104085849,0.8116222926096982,0.8099352517171963,0.8049649048671825,0.7803546616522431,0.7475992830139301,0.7340810983395785,0.7186451100462424,0.585012924597018,0.5799782295762925,0.5824827379401474,0.5661192278877464,0.5989343494904342
1009_white-clover_10_5.csv.gz,0.7843109922013874,0.7252859312960201,0.7583183734271931,0.7916404629461973,0.779206016910614,0.7456172795320183,0.6943647754454219,0.6714454394423774,0.6453586679756136,0.6260856654448819,0.5837781500837452,0.6246896011227148,0.577786780766944,0.6840882711675347,0.6945536051257616
1009_white-clover_10_6.csv.gz,0.7907747514405361,0.7341936414163379,0.7620492621703765,0.7863105646461781,0.778232684485565,0.7492113238188719,0.7193583374651793,0.6919507106741348,0.6689718682750656,0.6500821791476108,0.6452979845157638,0.6932683840315411,0.5857583035699384,0.6909651653107659,0.670725099829978
1009_white-clover_10_7.csv.gz,0.770900913326849,0.7123890443284137,0.7472360210640017,0.7823337090421176,0.7692536728208329,0.7233431668780758,0.6856834713676113,0.6575188462012531,0.629644260236623,0.6110294281062855,0.6380425482565072,0.655634523473372,0.6334963444618562,0.7037419804093074,0.7542620945883785
1009_white-clover_10_8.csv.gz,0.8319544380742356,0.7887066527235765,0.8306492159356118,0.8477928009369415,0.8261373775890364,0.8216094446850474,0.7919676298537255,0.771424509462635,0.7528747820728248,0.7341974136155746,0.5823680389032769,0.5773972678944921,0.5682381494428999,0.5670048647713893,0.5846149218151299
1009_white-clover_10_9.csv.gz,0.7737170624237183,0.732373781528661,0.7758458219593646,0.7757479129345025,0.7633642718390568,0.7710191212063695,0.7349621996208794,0.7116834371303716,0.6901363298418591,0.6758623147595983,0.6283933094190141,0.5385055473456571,0.5005945890118675,0.5782342405712668,0.6508688533361997
1009_white-clover_20_0.csv.gz,0.7861194237197693,0.730781659817726,0.7678630831331243,0.7973472508231576,0.7878866219397335,0.7529913528911233,0.7095042858826139,0.6878410102524178,0.6554318870371604,0.6341494961368164,0.7034793492433462,0.6804826201737967,0.6239198589467585,0.7383991499628167,0.7634124345545524
1009_white-clover_20_1.csv.gz,0.783257151707616,0.7228794353549618,0.7641707307303187,0.7963324053507939,0.7787223858565069,0.7404610609559412,0.7001677256344735,0.6850855573977064,0.6551570960607037,0.638906734445572,0.7000360568798917,0.6566120662929051,0.5986869079738067,0.6993260992381838,0.7516909038378011
1009_white-clover_20_2.csv.gz,0.7946063965852533,0.742822803842575,0.7895133730375551,0.8027577819567258,0.7980969655861297,0.7798257912138661,0.7527015616461253,0.719300483021226,0.7080461120779442,0.6941713665408555,0.5948121874510907,0.5667252132376553,0.5636290419435911,0.6256168333334794,0.611886030751813
1009_white-clover_20_3.csv.gz,0.665623449423926,0.6228259765147794,0.6423856570155887,0.6585513425954518,0.6575959095058014,0.6263712938250843,0.6023729687955267,0.5702278433511102,0.5624792086093674,0.5433060399010886,0.5773031623708154,0.5744125881455279,0.5763401441434199,0.6353060989783268,0.6207923320874636
1009_white-clover_20_4.csv.gz,0.8041253701710521,0.744210440245943,0.7723561071709854,0.8100241081702728,0.8027144307100355,0.7730406316084933,0.7369994335544345,0.7108590104312228,0.6846574431293088,0.6667668066494455,0.6976403248516801,0.725326073160831,0.6539791968066898,0.6851739148913113,0.7811535829358864
1009_white-clover_20_5.csv.gz,0.7537464181064361,0.706010026040768,0.7316637839672184,0.7688797828110213,0.7582539485606493,0.7224128275580302,0.6785318534697062,0.6588740691216259,0.629945263495455,0.6126406724470317,0.6609379700097476,0.6759226338778934,0.6462633905755797,0.6984014019539186,0.7769382472584931
1009_white-clover_20_6.csv.gz,0.7555492102761504,0.6944885055385215,0.7193943025937523,0.7531759352266931,0.7514047571970941,0.707473582566283,0.6695731139362008,0.64627219451161,0.6218922166519034,0.5975748048474138,0.6612097679983836,0.7055649890217505,0.7235079476253461,0.6930772429930195,0.6989730917561238
1009_white-clover_20_7.csv.gz,0.8134500410503253,0.7476325263527914,0.7847593791524823,0.8153243490726948,0.8071319264723111,0.7753829032746659,0.7358877673093164,0.7087906374532078,0.6859010422406386,0.6676070363813803,0.6876398976859437,0.7447869730253555,0.7193486197529231,0.6896689194959477,0.7559857738966607
1009_white-clover_20_8.csv.gz,0.7050117434712914,0.6467392385126497,0.6813046845090178,0.6978605620828023,0.7006855670543264,0.6494581308973285,0.6261022417158739,0.5953338210009224,0.5860413376357578,0.5639379484091454,0.6229429728762225,0.5568847331880583,0.5647790624586745,0.6519153455609262,0.6439420731307611
1009_white-clover_20_9.csv.gz,0.6932302554917859,0.6123492383644875,0.656108904171424,0.6816669246045208,0.6890445172162114,0.6371044917891475,0.6092965835454248,0.5755664289625854,0.5587143187494094,0.5341488010060996,0.5840786173984499,0.5363558413202211,0.534465686918239,0.5989308645167584,0.6220541851677847
1009_white-clover_5_0.csv.gz,0.8139163200645985,0.771371377225917,0.8017504348492588,0.8130248859755901,0.8163358219580327,0.801070174284775,0.7718341212910006,0.7482955314337824,0.734699854942684,0.7192061945331187,0.5286754604211176,0.48815078775721277,0.456056812207296,0.5102435155218021,0.5720802426830344
1009_white-clover_5_1.csv.gz,0.7934805059606839,0.7464274598597312,0.7831004792365571,0.8015772373314354,0.7964913976625061,0.7723683359434975,0.7411958636989424,0.7203243782608192,0.701918205317237,0.6892445384647304,0.5729904718617895,0.506195487397787,0.5353399650510134,0.5768755440160674,0.6022827146373014
1009_white-clover_5_2.csv.gz,0.822662050609761,0.7820029969215494,0.8119314463882894,0.8241064672741664,0.8222759179958552,0.8130772328031367,0.7884644800877456,0.7673652433569115,0.7493969972107825,0.7303753360309797,0.5914853190325409,0.6105342899454631,0.6326483545113099,0.6774503691728714,0.6726638624436149
1009_white-clover_5_3.csv.gz,0.8307025824355024,0.7977296165587328,0.8248515207351642,0.8387824804839061,0.8321535395186579,0.8306124105069655,0.8083373924133155,0.7883782007357754,0.7725924649498016,0.754637255338929,0.5786938886045923,0.6260664219930296,0.6160353250708781,0.6217812099376482,0.648073053991585
1009_white-clover_5_4.csv.gz,0.8032188774194566,0.7588088710779707,0.7968285213593075,0.8072525921151478,0.8021217523583828,0.791010902636826,0.7654791719264084,0.7410565830576344,0.7203706150118296,0.7094645236130807,0.5845761986909548,0.6114695507235218,0.585993557586012,0.5863294594647128,0.6311352299064593
1009_white-clover_5_5.csv.gz,0.8296481768123378,0.7951486858249208,0.8260445110618619,0.8373391068018492,0.8337806428424795,0.8198841547187043,0.796570081252783,0.7652323516508746,0.7459029373352108,0.7266132250982943,0.6093589959796207,0.5984967184241203,0.5918776362615896,0.5842294209243579,0.6650800882365817
1009_white-clover_5_6.csv.gz,0.8344583132201984,0.7886195785664495,0.8222247442378073,0.8427450815716334,0.8317590190468007,0.8227915032793889,0.79520238377938,0.7666368529107866,0.7528698196659331,0.734066883962684,0.6239123715384571,0.6023742464520652,0.6200175650208631,0.6530924634358176,0.6408329817325439
1009_white-clover_5_7.csv.gz,0.8094287959147717,0.7722292624190179,0.8217609124492671,0.8318241907006173,0.8206221060914405,0.8181502461298069,0.7965628444220083,0.7677969109250797,0.7515494611039785,0.7387131320507946,0.655815791785006,0.6097524537536383,0.6383785898602935,0.5226662095896315,0.5961005251881022
1009_white-clover_5_8.csv.gz,0.7858097806144161,0.757574864691668,0.7910569930938516,0.796225859562227,0.7973163184829771,0.7891910659073447,0.7681739673910992,0.736292865409429,0.7155616584718618,0.7010686663878515,0.5470143545473763,0.4980858485349072,0.579823156597758,0.5709531422155675,0.602187342064113
1009_white-clover_5_9.csv.gz,0.7675072939137528,0.7331641477796009,0.7755928693693888,0.7860809936956634,0.7780220649830276,0.7597203554420615,0.7277586147542513,0.7044698930204202,0.6842312266309243,0.6719401235545752,0.5190253848781538,0.4485269961324942,0.4601324643924489,0.5905937779732274,0.6071842208355475
1011_ecoli_10_0.csv.gz,0.8673246718472504,0.8104408751065911,0.843294204675823,0.8581342427153238,0.8589228765244399,0.8379743349734546,0.8084287103555051,0.7737879076586265,0.7498691251380947,0.7220933672669312,0.6796077546535144,0.645975288218171,0.6399062019267312,0.7362454410242131,0.7391350036671885
1011_ecoli_10_1.csv.gz,0.8445150073849484,0.7804096361058785,0.8151091996122934,0.8312386981968654,0.8385567274508436,0.8205137493931329,0.785656179578314,0.7567340118063645,0.7309697988703818,0.6949903052470654,0.545037352629882,0.4743273811091543,0.48251156707215137,0.6771362063130225,0.6475949449584683
1011_ecoli_10_2.csv.gz,0.8640274802986722,0.805613896940896,0.8363604131483156,0.8494569887392494,0.8505233488550094,0.8366940431779719,0.8041734978477784,0.7773762802939501,0.7525466175935791,0.7224682704625566,0.6641660688005735,0.6050411276238989,0.6296783064310714,0.7681218964217575,0.7242855616551438
1011_ecoli_10_3.csv.gz,0.8462512311362793,0.7853977054593477,0.8168623651901211,0.8409865307097898,0.8463643090571936,0.8144961447866931,0.78012909969021,0.7492172330100415,0.721238741510555,0.6803091952079626,0.541637236596129,0.524141712094607,0.5311538750883681,0.5389280801310888,0.5633283083830559
1011_ecoli_10_4.csv.gz,0.8798907186652163,0.8168144876645586,0.8543325238462554,0.8667078211745155,0.8694400352791799,0.8410421831152769,0.8113125698338958,0.7759990184534528,0.7534671325916742,0.7234616088595619,0.6736982016687445,0.590200883247042,0.6281898167943665,0.7643962551602641,0.7678404638234592
1011_ecoli_10_5.csv.gz,0.859984534668738,0.8028541863641149,0.8391791833740652,0.8536597442691465,0.8551226162091795,0.8305533857053669,0.8003598554764845,0.770763778597856,0.7460016674108728,0.7104662462276327,0.6284714693001049,0.6189966436590677,0.6430131381756885,0.7291907714404491,0.6983748005278468
1011_ecoli_10_6.csv.gz,0.8889544368092456,0.8413592267625208,0.875703787269316,0.8792400240723269,0.8821513567441893,0.8812664064819172,0.860637944710392,0.8303077507145471,0.8090502762646031,0.7886158936595871,0.6429060637142372,0.6319163747303975,0.6873821012989418,0.8110619643039858,0.7700559234895836
1011_ecoli_10_7.csv.gz,0.8574303231212401,0.7976403430532274,0.8269202810344584,0.8479005635377687,0.8501703519357448,0.8306237159618242,0.803569589031391,0.7743929599828866,0.7466055142728498,0.7175675279615612,0.6729384969331553,0.5845993767414597,0.5841976827773873,0.7358772776918673,0.7437904539456425
1011_ecoli_10_8.csv.gz,0.8444700594909799,0.7807864332238132,0.8133262481944693,0.833186071269889,0.8394986367763392,0.825722047636974,0.7905809715106584,0.7574608002919396,0.7326968595782608,0.6963324922918867,0.5697764203434202,0.464698946186627,0.5021429294809941,0.641193336834565,0.6535727360357771
1011_ecoli_10_9.csv.gz,0.8762862438403435,0.8249626358326161,0.8567693991265938,0.8657804035343486,0.8650100417429931,0.8552387131589654,0.8254876223764114,0.794934311322672,0.7706569721220528,0.7427609203007296,0.6716287889539686,0.6857594592299905,0.6855559797363071,0.7729210813996594,0.7220856162762306
1011_ecoli_20_0.csv.gz,0.829588612902235,0.7675717234292952,0.7958614957705707,0.8116935231674455,0.8167125925854747,0.7841453866183081,0.7529510803509919,0.7173613818646234,0.6887667435282685,0.6566266226639531,0.6951025297961185,0.6544516563623105,0.6278791523355475,0.7572294378338589,0.7491360417776457
1011_ecoli_20_1.csv.gz,0.8212261759203083,0.7448082878741284,0.7797501267737584,0.7987303432794489,0.8051790793005441,0.7902770065187422,0.757050280468761,0.7264522393522672,0.6949216784063398,0.6651416890164086,0.6114186299410684,0.5742453141715402,0.56388422959575,0.7074383949315886,0.7363922389700532
1011_ecoli_20_2.csv.gz,0.8370114415430794,0.7665228452719346,0.7987215785713534,0.8156584645068731,0.8204667190252741,0.8089691652933584,0.782290215369385,0.7464754743513218,0.7178557092330519,0.6908178167414526,0.6139072790472917,0.5277070296012267,0.523938264066666,0.7392791174096187,0.7383967347374566
1011_ecoli_20_3.csv.gz,0.8695692520860314,0.7930735307825834,0.8338106635637058,0.858010571269123,0.8657263938542136,0.8304032593577704,0.7951822245564908,0.7631043240001459,0.728489795143317,0.6904485914433827,0.6016060641405346,0.5469664198370142,0.5093256416373275,0.6531760718963611,0.6225467538221655
1011_ecoli_20_4.csv.gz,0.821124115154783,0.7470450675023769,0.7862057099391205,0.8044998944710672,0.8054421560594206,0.8077168689189627,0.7736095540173324,0.7415720142577961,0.7101510187001249,0.6843108289054719,0.5860618563049883,0.5168398321487666,0.4997970137002536,0.7129833840916072,0.6888122301757336
1011_ecoli_20_5.csv.gz,0.8426181345040881,0.788925779580572,0.8179153158338726,0.8343634390590031,0.831266117238353,0.8158498540951435,0.7797995342683053,0.7489413044510694,0.7208503837378686,0.6913953397736549,0.6992408984062887,0.6776453412123158,0.6523170780866436,0.7520757394996387,0.7749777663088847
1011_ecoli_20_6.csv.gz,0.8795970643149582,0.8013710274599276,0.8479223146408679,0.8618454181117928,0.8692789162132079,0.8368525139534313,0.8012804229477446,0.7752848951022151,0.7478163790801693,0.7157859272585421,0.7688874609125057,0.7767870475225581,0.7352767779574296,0.6809017210488484,0.7651620657353344
1011_ecoli_20_7.csv.gz,0.8620216076778188,0.7934902611122832,0.8310006745485699,0.8516780797590939,0.8590540163033823,0.8219844359191485,0.7920242516316631,0.7602871961779043,0.7262690230530409,0.6889983978316744,0.6307396804716442,0.5664777379046567,0.562519419846879,0.7298360592842309,0.7186931296701065
1011_ecoli_20_8.csv.gz,0.8366792553129666,0.7777023410864073,0.8044738013142811,0.8235140353982984,0.8232716662554764,0.7989740825010979,0.7638179429405666,0.7314748433670105,0.7028389049582283,0.6710257390206383,0.666157876856457,0.6498936030846804,0.6370836411625138,0.7249428010917804,0.7223365858665828
1011_ecoli_20_9.csv.gz,0.8397336290223169,0.7694303779736638,0.8065007238738713,0.8215099204892692,0.8261936086304092,0.8211074325370538,0.7857917701317452,0.7548994030025401,0.7239785154998668,0.6969977799867053,0.583810307146987,0.49690726338468805,0.5077128099739355,0.7382275283844411,0.7273189429287076
1011_ecoli_5_0.csv.gz,0.8956616621542373,0.8395909882687964,0.8779799718913932,0.8825522236418198,0.881630383631009,0.8827868945097265,0.8615927236706017,0.8339201087916541,0.8172643562511123,0.8020100649990364,0.6246925240508417,0.6496609884773118,0.7027612080278132,0.7959244600317029,0.7529446760011815
1011_ecoli_5_1.csv.gz,0.8775751919239836,0.8425443817977244,0.8769907696513887,0.8777822016795814,0.8721135196118555,0.8641799891993455,0.8400034158040606,0.8124097891089496,0.7937940085636869,0.7684781217250303,0.689962987073672,0.6293436621284754,0.6531391519253731,0.7285406934063752,0.7192397852819314
1011_ecoli_5_2.csv.gz,0.8493536731912925,0.7938583548790824,0.8291202409322732,0.8467860619835686,0.845316365287564,0.8285059247054268,0.8037971054915556,0.7713888687940598,0.737366200907148,0.6992026710966907,0.5216930942126027,0.47679274152947293,0.4981584428285422,0.5035742031169189,0.5458772927738492
1011_ecoli_5_3.csv.gz,0.8364783449676562,0.7859594294658789,0.819351964868804,0.8293906281011565,0.8317711992958245,0.8212963547551534,0.7923346475011916,0.7619149176113218,0.738572256025392,0.6992738826429536,0.5881783474519783,0.5738785365798682,0.5893674959630916,0.5788558573473389,0.583944751254422
